index,Time,Location,Temperature,Brightness
2451,15,1,0.876519514,0.876519514
2452,16,1,0.971239609,0.971239609
2453,17,1,0.99977133,0.99977133
2454,18,1,0.960170287,0.960170287
2455,19,1,0.855135225,0.855135225
2456,20,1,0.691824111,0.691824111
2457,21,1,0.481366327,0.481366327
2458,22,1,0.238104224,0.238104224
2459,23,1,-0.021384289,0
2460,0,1,-0.279415498,0
2461,1,1,-0.518405003,0
2462,2,1,-0.722066063,0
2463,3,1,-0.876519514,0
2464,4,1,-0.971239609,0
2465,5,1,-0.99977133,0
2466,6,1,-0.960170287,0
2467,7,1,-0.855135225,0
2468,8,1,-0.691824111,0
2469,9,1,-0.481366327,0
2470,10,1,-0.238104224,0
2471,11,1,0.021384289,0.021384289
2472,12,1,0.279415498,0.279415498
2473,13,1,0.518405003,0.518405003
2474,14,1,0.722066063,0.722066063
2475,15,1,0.876519514,0.876519514
2476,16,1,0.971239609,0.971239609
2477,17,1,0.99977133,0.99977133
2478,18,1,0.960170287,0.960170287
2479,19,1,0.855135225,0.855135225
2480,20,1,0.691824111,0.691824111
2481,21,1,0.481366327,0.481366327
2482,22,1,0.238104224,0.238104224
2483,23,1,-0.021384289,0
2484,0,1,-0.279415498,0
2485,1,1,-0.518405003,0
2486,2,1,-0.722066063,0
2487,3,1,-0.876519514,0
2488,4,1,-0.971239609,0
2489,5,1,-0.99977133,0
2490,6,1,-0.960170287,0
2491,7,1,-0.855135225,0
2492,8,1,-0.691824111,0
2493,9,1,-0.481366327,0
2494,10,1,-0.238104224,0
2495,11,1,0.021384289,0.021384289
2496,12,1,0.279415498,0.279415498
2497,13,1,0.518405003,0.518405003
2498,14,1,0.722066063,0.722066063
2499,15,1,0.876519514,0.876519514
2500,16,1,0.971239609,0.971239609
2501,17,1,0.99977133,0.99977133
2502,18,1,0.960170287,0.960170287
2503,19,1,0.855135225,0.855135225
2504,20,1,0.691824111,0.691824111
2505,21,1,0.481366327,0.481366327
2506,22,1,0.238104224,0.238104224
2507,23,1,-0.021384289,0
2508,0,1,-0.279415498,0
2509,1,1,-0.518405003,0
2510,2,1,-0.722066063,0
2511,3,1,-0.876519514,0
2512,4,1,-0.971239609,0
2513,5,1,-0.99977133,0
2514,6,1,-0.960170287,0
2515,7,1,-0.855135225,0
2516,8,1,-0.691824111,0
2517,9,1,-0.481366327,0
2518,10,1,-0.238104224,0
2519,11,1,0.021384289,0.021384289
2520,12,1,0.279415498,0.279415498
2521,13,1,0.518405003,0.518405003
2522,14,1,0.722066063,0.722066063
2523,15,1,0.876519514,0.876519514
2524,16,1,0.971239609,0.971239609
2525,17,1,0.99977133,0.99977133
2526,18,1,0.960170287,0.960170287
2527,19,1,0.855135225,0.855135225
2528,20,1,0.691824111,0.691824111
2529,21,1,0.481366327,0.481366327
2530,22,1,0.238104224,0.238104224
2531,23,1,-0.021384289,0
2532,0,1,-0.279415498,0
2533,1,1,-0.518405003,0
2534,2,1,-0.722066063,0
2535,3,1,-0.876519514,0
2536,4,1,-0.971239609,0
2537,5,1,-0.99977133,0
2538,6,1,-0.960170287,0
2539,7,1,-0.855135225,0
2540,8,1,-0.691824111,0
2541,9,1,-0.481366327,0
2542,10,1,-0.238104224,0
2543,11,1,0.021384289,0.021384289
2544,12,1,0.279415498,0.279415498
2545,13,1,0.518405003,0.518405003
2546,14,1,0.722066063,0.722066063
2547,15,1,0.876519514,0.876519514
2548,16,1,0.971239609,0.971239609
2549,17,1,0.99977133,0.99977133
2550,18,1,0.960170287,0.960170287
2551,19,1,0.855135225,0.855135225
2552,20,1,0.691824111,0.691824111
2553,21,1,0.481366327,0.481366327
2554,22,1,0.238104224,0.238104224
2555,23,1,-0.021384289,0
2556,0,1,-0.279415498,0
2557,1,1,-0.518405003,0
2558,2,1,-0.722066063,0
2559,3,1,-0.876519514,0
2560,4,1,-0.971239609,0
2561,5,1,-0.99977133,0
2562,6,1,-0.960170287,0
2563,7,1,-0.855135225,0
2564,8,1,-0.691824111,0
2565,9,1,-0.481366327,0
2566,10,1,-0.238104224,0
2567,11,1,0.021384289,0.021384289
2568,12,1,0.279415498,0.279415498
2569,13,1,0.518405003,0.518405003
2570,14,1,0.722066063,0.722066063
2571,15,1,0.876519514,0.876519514
2572,16,1,0.971239609,0.971239609
2573,17,1,0.99977133,0.99977133
2574,18,1,0.960170287,0.960170287
2575,19,1,0.855135225,0.855135225
2576,20,1,0.691824111,0.691824111
2577,21,1,0.481366327,0.481366327
2578,22,1,0.238104224,0.238104224
2579,23,1,-0.021384289,0
2580,0,1,-0.279415498,0
2581,1,1,-0.518405003,0
2582,2,1,-0.722066063,0
2583,3,1,-0.876519514,0
2584,4,1,-0.971239609,0
2585,5,1,-0.99977133,0
2586,6,1,-0.960170287,0
2587,7,1,-0.855135225,0
2588,8,1,-0.691824111,0
2589,9,1,-0.481366327,0
2590,10,1,-0.238104224,0
2591,11,1,0.021384289,0.021384289
2592,12,1,0.279415498,0.279415498
2593,13,1,0.518405003,0.518405003
2594,14,1,0.722066063,0.722066063
2595,15,1,0.876519514,0.876519514
2596,16,1,0.971239609,0.971239609
2597,17,1,0.99977133,0.99977133
2598,18,1,0.960170287,0.960170287
2599,19,1,0.855135225,0.855135225
2600,20,1,0.691824111,0.691824111
2601,21,1,0.481366327,0.481366327
2602,22,1,0.238104224,0.238104224
2603,23,1,-0.021384289,0
2604,0,1,-0.279415498,0
2605,1,1,-0.518405003,0
2606,2,1,-0.722066063,0
2607,3,1,-0.876519514,0
2608,4,1,-0.971239609,0
2609,5,1,-0.99977133,0
2610,6,1,-0.960170287,0
2611,7,1,-0.855135225,0
2612,8,1,-0.691824111,0
2613,9,1,-0.481366327,0
2614,10,1,-0.238104224,0
2615,11,1,0.021384289,0.021384289
2616,12,1,0.279415498,0.279415498
2617,13,1,0.518405003,0.518405003
2618,14,1,0.722066063,0.722066063
2619,15,1,0.876519514,0.876519514
2620,16,1,0.971239609,0.971239609
2621,17,1,0.99977133,0.99977133
2622,18,1,0.960170287,0.960170287
2623,19,1,0.855135225,0.855135225
2624,20,1,0.691824111,0.691824111
2625,21,1,0.481366327,0.481366327
2626,22,1,0.238104224,0.238104224
2627,23,1,-0.021384289,0
2628,0,1,-0.279415498,0
2629,1,1,-0.518405003,0
2630,2,1,-0.722066063,0
2631,3,1,-0.876519514,0
2632,4,1,-0.971239609,0
2633,5,1,-0.99977133,0
2634,6,1,-0.960170287,0
2635,7,1,-0.855135225,0
2636,8,1,-0.691824111,0
2637,9,1,-0.481366327,0
2638,10,1,-0.238104224,0
2639,11,1,0.021384289,0.021384289
2640,12,1,0.279415498,0.279415498
2641,13,1,0.518405003,0.518405003
2642,14,1,0.722066063,0.722066063
2643,15,1,0.876519514,0.876519514
2644,16,1,0.971239609,0.971239609
2645,17,1,0.99977133,0.99977133
2646,18,1,0.960170287,0.960170287
2647,19,1,0.855135225,0.855135225
2648,20,1,0.691824111,0.691824111
2649,21,1,0.481366327,0.481366327
2650,22,1,0.238104224,0.238104224
2651,23,1,-0.021384289,0
2652,0,1,-0.279415498,0
2653,1,1,-0.518405003,0
2654,2,1,-0.722066063,0
2655,3,1,-0.876519514,0
2656,4,1,-0.971239609,0
2657,5,1,-0.99977133,0
2658,6,1,-0.960170287,0
2659,7,1,-0.855135225,0
2660,8,1,-0.691824111,0
2661,9,1,-0.481366327,0
2662,10,1,-0.238104224,0
2663,11,1,0.021384289,0.021384289
2664,12,1,0.279415498,0.279415498
2665,13,1,0.518405003,0.518405003
2666,14,1,0.722066063,0.722066063
2667,15,1,0.876519514,0.876519514
2668,16,1,0.971239609,0.971239609
2669,17,1,0.99977133,0.99977133
2670,18,1,0.960170287,0.960170287
2671,19,1,0.855135225,0.855135225
2672,20,1,0.691824111,0.691824111
2673,21,1,0.481366327,0.481366327
2674,22,1,0.238104224,0.238104224
2675,23,1,-0.021384289,0
2676,0,1,-0.279415498,0
2677,1,1,-0.518405003,0
2678,2,1,-0.722066063,0
2679,3,1,-0.876519514,0
2680,4,1,-0.971239609,0
2681,5,1,-0.99977133,0
2682,6,1,-0.960170287,0
2683,7,1,-0.855135225,0
2684,8,1,-0.691824111,0
2685,9,1,-0.481366327,0
2686,10,1,-0.238104224,0
2687,11,1,0.021384289,0.021384289
2688,12,1,0.279415498,0.279415498
2689,13,1,0.518405003,0.518405003
2690,14,1,0.722066063,0.722066063
2691,15,1,0.876519514,0.876519514
2692,16,1,0.971239609,0.971239609
2693,17,1,0.99977133,0.99977133
2694,18,1,0.960170287,0.960170287
2695,19,1,0.855135225,0.855135225
2696,20,1,0.691824111,0.691824111
2697,21,1,0.481366327,0.481366327
2698,22,1,0.238104224,0.238104224
2699,23,1,-0.021384289,0
2700,0,1,-0.279415498,0
2701,1,1,-0.518405003,0
2702,2,1,-0.722066063,0
2703,3,1,-0.876519514,0
2704,4,1,-0.971239609,0
2705,5,1,-0.99977133,0
2706,6,1,-0.960170287,0
2707,7,1,-0.855135225,0
2708,8,1,-0.691824111,0
2709,9,1,-0.481366327,0
2710,10,1,-0.238104224,0
2711,11,1,0.021384289,0.021384289
2712,12,1,0.279415498,0.279415498
2713,13,1,0.518405003,0.518405003
2714,14,1,0.722066063,0.722066063
2715,15,1,0.876519514,0.876519514
2716,16,1,0.971239609,0.971239609
2717,17,1,0.99977133,0.99977133
2718,18,1,0.960170287,0.960170287
2719,19,1,0.855135225,0.855135225
2720,20,1,0.691824111,0.691824111
2721,21,1,0.481366327,0.481366327
2722,22,1,0.238104224,0.238104224
2723,23,1,-0.021384289,0
2724,0,1,-0.279415498,0
2725,1,1,-0.518405003,0
2726,2,1,-0.722066063,0
2727,3,1,-0.876519514,0
2728,4,1,-0.971239609,0
2729,5,1,-0.99977133,0
2730,6,1,-0.960170287,0
2731,7,1,-0.855135225,0
2732,8,1,-0.691824111,0
2733,9,1,-0.481366327,0
2734,10,1,-0.238104224,0
2735,11,1,0.021384289,0.021384289
2736,12,1,0.279415498,0.279415498
2737,13,1,0.518405003,0.518405003
2738,14,1,0.722066063,0.722066063
2739,15,1,0.876519514,0.876519514
2740,16,1,0.971239609,0.971239609
2741,17,1,0.99977133,0.99977133
2742,18,1,0.960170287,0.960170287
2743,19,1,0.855135225,0.855135225
2744,20,1,0.691824111,0.691824111
2745,21,1,0.481366327,0.481366327
2746,22,1,0.238104224,0.238104224
2747,23,1,-0.021384289,0
2748,0,1,-0.279415498,0
2749,1,1,-0.518405003,0
2750,2,1,-0.722066063,0
2751,3,1,-0.876519514,0
2752,4,1,-0.971239609,0
2753,5,1,-0.99977133,0
2754,6,1,-0.960170287,0
2755,7,1,-0.855135225,0
2756,8,1,-0.691824111,0
2757,9,1,-0.481366327,0
2758,10,1,-0.238104224,0
2759,11,1,0.021384289,0.021384289
2760,12,1,0.279415498,0.279415498
2761,13,1,0.518405003,0.518405003
2762,14,1,0.722066063,0.722066063
2763,15,1,0.876519514,0.876519514
2764,16,1,0.971239609,0.971239609
2765,17,1,0.99977133,0.99977133
2766,18,1,0.960170287,0.960170287
2767,19,1,0.855135225,0.855135225
2768,20,1,0.691824111,0.691824111
2769,21,1,0.481366327,0.481366327
2770,22,1,0.238104224,0.238104224
2771,23,1,-0.021384289,0
2772,0,1,-0.279415498,0
2773,1,1,-0.518405003,0
2774,2,1,-0.722066063,0
2775,3,1,-0.876519514,0
2776,4,1,-0.971239609,0
2777,5,1,-0.99977133,0
2778,6,1,-0.960170287,0
2779,7,1,-0.855135225,0
2780,8,1,-0.691824111,0
2781,9,1,-0.481366327,0
2782,10,1,-0.238104224,0
2783,11,1,0.021384289,0.021384289
2784,12,1,0.279415498,0.279415498
2785,13,1,0.518405003,0.518405003
2786,14,1,0.722066063,0.722066063
2787,15,1,0.876519514,0.876519514
2788,16,1,0.971239609,0.971239609
2789,17,1,0.99977133,0.99977133
2790,18,1,0.960170287,0.960170287
2791,19,1,0.855135225,0.855135225
2792,20,1,0.691824111,0.691824111
2793,21,1,0.481366327,0.481366327
2794,22,1,0.238104224,0.238104224
2795,23,1,-0.021384289,0
2796,0,1,-0.279415498,0
2797,1,1,-0.518405003,0
2798,2,1,-0.722066063,0
2799,3,1,-0.876519514,0
2800,4,1,-0.971239609,0
2801,5,1,-0.99977133,0
2802,6,1,-0.960170287,0
2803,7,1,-0.855135225,0
2804,8,1,-0.691824111,0
2805,9,1,-0.481366327,0
2806,10,1,-0.238104224,0
2807,11,1,0.021384289,0.021384289
2808,12,1,0.279415498,0.279415498
2809,13,1,0.518405003,0.518405003
2810,14,1,0.722066063,0.722066063
2811,15,1,0.876519514,0.876519514
2812,16,1,0.971239609,0.971239609
2813,17,1,0.99977133,0.99977133
2814,18,1,0.960170287,0.960170287
2815,19,1,0.855135225,0.855135225
2816,20,1,0.691824111,0.691824111
2817,21,1,0.481366327,0.481366327
2818,22,1,0.238104224,0.238104224
2819,23,1,-0.021384289,0
2820,0,1,-0.279415498,0
2821,1,1,-0.518405003,0
2822,2,1,-0.722066063,0
2823,3,1,-0.876519514,0
2824,4,1,-0.971239609,0
2825,5,1,-0.99977133,0
2826,6,1,-0.960170287,0
2827,7,1,-0.855135225,0
2828,8,1,-0.691824111,0
2829,9,1,-0.481366327,0
2830,10,1,-0.238104224,0
2831,11,1,0.021384289,0.021384289
2832,12,1,0.279415498,0.279415498
2833,13,1,0.518405003,0.518405003
2834,14,1,0.722066063,0.722066063
2835,15,1,0.876519514,0.876519514
2836,16,1,0.971239609,0.971239609
2837,17,1,0.99977133,0.99977133
2838,18,1,0.960170287,0.960170287
2839,19,1,0.855135225,0.855135225
2840,20,1,0.691824111,0.691824111
2841,21,1,0.481366327,0.481366327
2842,22,1,0.238104224,0.238104224
2843,23,1,-0.021384289,0
2844,0,1,-0.279415498,0
2845,1,1,-0.518405003,0
2846,2,1,-0.722066063,0
2847,3,1,-0.876519514,0
2848,4,1,-0.971239609,0
2849,5,1,-0.99977133,0
2850,6,1,-0.960170287,0
2851,7,1,-0.855135225,0
2852,8,1,-0.691824111,0
2853,9,1,-0.481366327,0
2854,10,1,-0.238104224,0
2855,11,1,0.021384289,0.021384289
2856,12,1,0.279415498,0.279415498
2857,13,1,0.518405003,0.518405003
2858,14,1,0.722066063,0.722066063
2859,15,1,0.876519514,0.876519514
2860,16,1,0.971239609,0.971239609
2861,17,1,0.99977133,0.99977133
2862,18,1,0.960170287,0.960170287
2863,19,1,0.855135225,0.855135225
2864,20,1,0.691824111,0.691824111
2865,21,1,0.481366327,0.481366327
2866,22,1,0.238104224,0.238104224
2867,23,1,-0.021384289,0
2868,0,1,-0.279415498,0
2869,1,1,-0.518405003,0
2870,2,1,-0.722066063,0
2871,3,1,-0.876519514,0
2872,4,1,-0.971239609,0
2873,5,1,-0.99977133,0
2874,6,1,-0.960170287,0
2875,7,1,-0.855135225,0
2876,8,1,-0.691824111,0
2877,9,1,-0.481366327,0
2878,10,1,-0.238104224,0
2879,11,1,0.021384289,0.021384289
2880,12,1,0.279415498,0.279415498
2881,13,1,0.518405003,0.518405003
2882,14,1,0.722066063,0.722066063
2883,15,1,0.876519514,0.876519514
2884,16,1,0.971239609,0.971239609
2885,17,1,0.99977133,0.99977133
2886,18,1,0.960170287,0.960170287
2887,19,1,0.855135225,0.855135225
2888,20,1,0.691824111,0.691824111
2889,21,1,0.481366327,0.481366327
2890,22,1,0.238104224,0.238104224
2891,23,1,-0.021384289,0
2892,0,1,-0.279415498,0
2893,1,1,-0.518405003,0
2894,2,1,-0.722066063,0
2895,3,1,-0.876519514,0
2896,4,1,-0.971239609,0
2897,5,1,-0.99977133,0
2898,6,1,-0.960170287,0
2899,7,1,-0.855135225,0
2900,8,1,-0.691824111,0
2901,9,1,-0.481366327,0
2902,10,1,-0.238104224,0
2903,11,1,0.021384289,0.021384289
2904,12,1,0.279415498,0.279415498
2905,13,1,0.518405003,0.518405003
2906,14,1,0.722066063,0.722066063
2907,15,1,0.876519514,0.876519514
2908,16,1,0.971239609,0.971239609
2909,17,1,0.99977133,0.99977133
2910,18,1,0.960170287,0.960170287
2911,19,1,0.855135225,0.855135225
2912,20,1,0.691824111,0.691824111
2913,21,1,0.481366327,0.481366327
2914,22,1,0.238104224,0.238104224
2915,23,1,-0.021384289,0
2916,0,1,-0.279415498,0
2917,1,1,-0.518405003,0
2918,2,1,-0.722066063,0
2919,3,1,-0.876519514,0
2920,4,1,-0.971239609,0
2921,5,1,-0.99977133,0
2922,6,1,-0.960170287,0
2923,7,1,-0.855135225,0
2924,8,1,-0.691824111,0
2925,9,1,-0.481366327,0
2926,10,1,-0.238104224,0
2927,11,1,0.021384289,0.021384289
2928,12,1,0.279415498,0.279415498
2929,13,1,0.518405003,0.518405003
2930,14,1,0.722066063,0.722066063
2931,15,1,0.876519514,0.876519514
2932,16,1,0.971239609,0.971239609
2933,17,1,0.99977133,0.99977133
2934,18,1,0.960170287,0.960170287
2935,19,1,0.855135225,0.855135225
2936,20,1,0.691824111,0.691824111
2937,21,1,0.481366327,0.481366327
2938,22,1,0.238104224,0.238104224
2939,23,1,-0.021384289,0
2940,0,1,-0.279415498,0
2941,1,1,-0.518405003,0
2942,2,1,-0.722066063,0
2943,3,1,-0.876519514,0
2944,4,1,-0.971239609,0
2945,5,1,-0.99977133,0
2946,6,1,-0.960170287,0
2947,7,1,-0.855135225,0
2948,8,1,-0.691824111,0
2949,9,1,-0.481366327,0
2950,10,1,-0.238104224,0
2951,11,1,0.021384289,0.021384289
2952,12,1,0.279415498,0.279415498
2953,13,1,0.518405003,0.518405003
2954,14,1,0.722066063,0.722066063
2955,15,1,0.876519514,0.876519514
2956,16,1,0.971239609,0.971239609
2957,17,1,0.99977133,0.99977133
2958,18,1,0.960170287,0.960170287
2959,19,1,0.855135225,0.855135225
2960,20,1,0.691824111,0.691824111
2961,21,1,0.481366327,0.481366327
2962,22,1,0.238104224,0.238104224
2963,23,1,-0.021384289,0
2964,0,1,-0.279415498,0
2965,1,1,-0.518405003,0
2966,2,1,-0.722066063,0
2967,3,1,-0.876519514,0
2968,4,1,-0.971239609,0
2969,5,1,-0.99977133,0
2970,6,1,-0.960170287,0
2971,7,1,-0.855135225,0
2972,8,1,-0.691824111,0
2973,9,1,-0.481366327,0
2974,10,1,-0.238104224,0
2975,11,1,0.021384289,0.021384289
2976,12,1,0.279415498,0.279415498
2977,13,1,0.518405003,0.518405003
2978,14,1,0.722066063,0.722066063
2979,15,1,0.876519514,0.876519514
2980,16,1,0.971239609,0.971239609
2981,17,1,0.99977133,0.99977133
2982,18,1,0.960170287,0.960170287
2983,19,1,0.855135225,0.855135225
2984,20,1,0.691824111,0.691824111
2985,21,1,0.481366327,0.481366327
2986,22,1,0.238104224,0.238104224
2987,23,1,-0.021384289,0
2988,0,1,-0.279415498,0
2989,1,1,-0.518405003,0
2990,2,1,-0.722066063,0
2991,3,1,-0.876519514,0
2992,4,1,-0.971239609,0
2993,5,1,-0.99977133,0
2994,6,1,-0.960170287,0
2995,7,1,-0.855135225,0
2996,8,1,-0.691824111,0
2997,9,1,-0.481366327,0
2998,10,1,-0.238104224,0
2999,11,1,0.021384289,0.021384289
3000,12,1,0.279415498,0.279415498
3001,13,1,0.518405003,0.518405003
3002,14,1,0.722066063,0.722066063
3003,15,1,0.876519514,0.876519514
3004,16,1,0.971239609,0.971239609
3005,17,1,0.99977133,0.99977133
3006,18,1,0.960170287,0.960170287
3007,19,1,0.855135225,0.855135225
3008,20,1,0.691824111,0.691824111
3009,21,1,0.481366327,0.481366327
3010,22,1,0.238104224,0.238104224
3011,23,1,-0.021384289,0
3012,0,1,-0.279415498,0
3013,1,1,-0.518405003,0
3014,2,1,-0.722066063,0
3015,3,1,-0.876519514,0
3016,4,1,-0.971239609,0
3017,5,1,-0.99977133,0
3018,6,1,-0.960170287,0
3019,7,1,-0.855135225,0
3020,8,1,-0.691824111,0
3021,9,1,-0.481366327,0
3022,10,1,-0.238104224,0
3023,11,1,0.021384289,0.021384289
3024,12,1,0.279415498,0.279415498
3025,13,1,0.518405003,0.518405003
3026,14,1,0.722066063,0.722066063
3027,15,1,0.876519514,0.876519514
3028,16,1,0.971239609,0.971239609
3029,17,1,0.99977133,0.99977133
3030,18,1,0.960170287,0.960170287
3031,19,1,0.855135225,0.855135225
3032,20,1,0.691824111,0.691824111
3033,21,1,0.481366327,0.481366327
3034,22,1,0.238104224,0.238104224
3035,23,1,-0.021384289,0
3036,0,1,-0.279415498,0
3037,1,1,-0.518405003,0
3038,2,1,-0.722066063,0
3039,3,1,-0.876519514,0
3040,4,1,-0.971239609,0
3041,5,1,-0.99977133,0
3042,6,1,-0.960170287,0
3043,7,1,-0.855135225,0
3044,8,1,-0.691824111,0
3045,9,1,-0.481366327,0
3046,10,1,-0.238104224,0
3047,11,1,0.021384289,0.021384289
3048,12,1,0.279415498,0.279415498
3049,13,1,0.518405003,0.518405003
3050,14,1,0.722066063,0.722066063
3051,15,1,0.876519514,0.876519514
3052,16,1,0.971239609,0.971239609
3053,17,1,0.99977133,0.99977133
3054,18,1,0.960170287,0.960170287
3055,19,1,0.855135225,0.855135225
3056,20,1,0.691824111,0.691824111
3057,21,1,0.481366327,0.481366327
3058,22,1,0.238104224,0.238104224
3059,23,1,-0.021384289,0
3060,0,1,-0.279415498,0
3061,1,1,-0.518405003,0
3062,2,1,-0.722066063,0
3063,3,1,-0.876519514,0
3064,4,1,-0.971239609,0
3065,5,1,-0.99977133,0
3066,6,1,-0.960170287,0
3067,7,1,-0.855135225,0
3068,8,1,-0.691824111,0
3069,9,1,-0.481366327,0
3070,10,1,-0.238104224,0
3071,11,1,0.021384289,0.021384289
3072,12,1,0.279415498,0.279415498
3073,13,1,0.518405003,0.518405003
3074,14,1,0.722066063,0.722066063
3075,15,1,0.876519514,0.876519514
3076,16,1,0.971239609,0.971239609
3077,17,1,0.99977133,0.99977133
3078,18,1,0.960170287,0.960170287
3079,19,1,0.855135225,0.855135225
3080,20,1,0.691824111,0.691824111
3081,21,1,0.481366327,0.481366327
3082,22,1,0.238104224,0.238104224
3083,23,1,-0.021384289,0
3084,0,1,-0.279415498,0
3085,1,1,-0.518405003,0
3086,2,1,-0.722066063,0
3087,3,1,-0.876519514,0
3088,4,1,-0.971239609,0
3089,5,1,-0.99977133,0
3090,6,1,-0.960170287,0
3091,7,1,-0.855135225,0
3092,8,1,-0.691824111,0
3093,9,1,-0.481366327,0
3094,10,1,-0.238104224,0
3095,11,1,0.021384289,0.021384289
3096,12,1,0.279415498,0.279415498
3097,13,1,0.518405003,0.518405003
3098,14,1,0.722066063,0.722066063
3099,15,1,0.876519514,0.876519514
3100,16,1,0.971239609,0.971239609
3101,17,1,0.99977133,0.99977133
3102,18,1,0.960170287,0.960170287
3103,19,1,0.855135225,0.855135225
3104,20,1,0.691824111,0.691824111
3105,21,1,0.481366327,0.481366327
3106,22,1,0.238104224,0.238104224
3107,23,1,-0.021384289,0
3108,0,1,-0.279415498,0
3109,1,1,-0.518405003,0
3110,2,1,-0.722066063,0
3111,3,1,-0.876519514,0
3112,4,1,-0.971239609,0
3113,5,1,-0.99977133,0
3114,6,1,-0.960170287,0
3115,7,1,-0.855135225,0
3116,8,1,-0.691824111,0
3117,9,1,-0.481366327,0
3118,10,1,-0.238104224,0
3119,11,1,0.021384289,0.021384289
3120,12,1,0.279415498,0.279415498
3121,13,1,0.518405003,0.518405003
3122,14,1,0.722066063,0.722066063
3123,15,1,0.876519514,0.876519514
3124,16,1,0.971239609,0.971239609
3125,17,1,0.99977133,0.99977133
3126,18,1,0.960170287,0.960170287
3127,19,1,0.855135225,0.855135225
3128,20,1,0.691824111,0.691824111
3129,21,1,0.481366327,0.481366327
3130,22,1,0.238104224,0.238104224
3131,23,1,-0.021384289,0
3132,0,1,-0.279415498,0
3133,1,1,-0.518405003,0
3134,2,1,-0.722066063,0
3135,3,1,-0.876519514,0
3136,4,1,-0.971239609,0
3137,5,1,-0.99977133,0
3138,6,1,-0.960170287,0
3139,7,1,-0.855135225,0
3140,8,1,-0.691824111,0
3141,9,1,-0.481366327,0
3142,10,1,-0.238104224,0
3143,11,1,0.021384289,0.021384289
3144,12,1,0.279415498,0.279415498
3145,13,1,0.518405003,0.518405003
3146,14,1,0.722066063,0.722066063
3147,15,1,0.876519514,0.876519514
3148,16,1,0.971239609,0.971239609
3149,17,1,0.99977133,0.99977133
3150,18,1,0.960170287,0.960170287
3151,19,1,0.855135225,0.855135225
3152,20,1,0.691824111,0.691824111
3153,21,1,0.481366327,0.481366327
3154,22,1,0.238104224,0.238104224
3155,23,1,-0.021384289,0
3156,0,1,-0.279415498,0
3157,1,1,-0.518405003,0
3158,2,1,-0.722066063,0
3159,3,1,-0.876519514,0
3160,4,1,-0.971239609,0
3161,5,1,-0.99977133,0
3162,6,1,-0.960170287,0
3163,7,1,-0.855135225,0
3164,8,1,-0.691824111,0
3165,9,1,-0.481366327,0
3166,10,1,-0.238104224,0
3167,11,1,0.021384289,0.021384289
3168,12,1,0.279415498,0.279415498
3169,13,1,0.518405003,0.518405003
3170,14,1,0.722066063,0.722066063
3171,15,1,0.876519514,0.876519514
3172,16,1,0.971239609,0.971239609
3173,17,1,0.99977133,0.99977133
3174,18,1,0.960170287,0.960170287
3175,19,1,0.855135225,0.855135225
3176,20,1,0.691824111,0.691824111
3177,21,1,0.481366327,0.481366327
3178,22,1,0.238104224,0.238104224
3179,23,1,-0.021384289,0
3180,0,1,-0.279415498,0
3181,1,1,-0.518405003,0
3182,2,1,-0.722066063,0
3183,3,1,-0.876519514,0
3184,4,1,-0.971239609,0
3185,5,1,-0.99977133,0
3186,6,1,-0.960170287,0
3187,7,1,-0.855135225,0
3188,8,1,-0.691824111,0
3189,9,1,-0.481366327,0
3190,10,1,-0.238104224,0
3191,11,1,0.021384289,0.021384289
3192,12,1,0.279415498,0.279415498
3193,13,1,0.518405003,0.518405003
3194,14,1,0.722066063,0.722066063
3195,15,1,0.876519514,0.876519514
3196,16,1,0.971239609,0.971239609
3197,17,1,0.99977133,0.99977133
3198,18,1,0.960170287,0.960170287
3199,19,1,0.855135225,0.855135225
3200,20,1,0.691824111,0.691824111
3201,21,1,0.481366327,0.481366327
3202,22,1,0.238104224,0.238104224
3203,23,1,-0.021384289,0
3204,0,1,-0.279415498,0
3205,1,1,-0.518405003,0
3206,2,1,-0.722066063,0
3207,3,1,-0.876519514,0
3208,4,1,-0.971239609,0
3209,5,1,-0.99977133,0
3210,6,1,-0.960170287,0
3211,7,1,-0.855135225,0
3212,8,1,-0.691824111,0
3213,9,1,-0.481366327,0
3214,10,1,-0.238104224,0
3215,11,1,0.021384289,0.021384289
3216,12,1,0.279415498,0.279415498
3217,13,1,0.518405003,0.518405003
3218,14,1,0.722066063,0.722066063
3219,15,1,0.876519514,0.876519514
3220,16,1,0.971239609,0.971239609
3221,17,1,0.99977133,0.99977133
3222,18,1,0.960170287,0.960170287
3223,19,1,0.855135225,0.855135225
3224,20,1,0.691824111,0.691824111
3225,21,1,0.481366327,0.481366327
3226,22,1,0.238104224,0.238104224
3227,23,1,-0.021384289,0
3228,0,1,-0.279415498,0
3229,1,1,-0.518405003,0
3230,2,1,-0.722066063,0
3231,3,1,-0.876519514,0
3232,4,1,-0.971239609,0
3233,5,1,-0.99977133,0
3234,6,1,-0.960170287,0
3235,7,1,-0.855135225,0
3236,8,1,-0.691824111,0
3237,9,1,-0.481366327,0
3238,10,1,-0.238104224,0
3239,11,1,0.021384289,0.021384289
3240,12,1,0.279415498,0.279415498
3241,13,1,0.518405003,0.518405003
3242,14,1,0.722066063,0.722066063
3243,15,1,0.876519514,0.876519514
3244,16,1,0.971239609,0.971239609
3245,17,1,0.99977133,0.99977133
3246,18,1,0.960170287,0.960170287
3247,19,1,0.855135225,0.855135225
3248,20,1,0.691824111,0.691824111
